listing_id,farmer_id,crop,variety,quantity_tonnes,price_per_quintal,description,harvest_date,listed_at,cluster,district,taluka,village
L5094,F3247,Cotton,Ajeet-155 Bt,19.37,9373.11,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2025-10-08,2026-01-10,Marathwada,Hingoli,Kalamnuri,Shewala
L5095,F3248,Jowar,CSH-25,8.72,5409.65,"Well-graded Jowar, stored in dry conditions, ready for immediate sale.",2025-12-03,2026-05-09,Marathwada,Chhatrapati Sambhajinagar (Aurangabad),Khuldabad,Kasabkheda
L5096,F3249,Field Beans,Konkan Val landrace,2.79,4004.85,"Quality Field Beans lot from this season, well-dried and properly sorted.",2025-11-18,2026-08-04,Konkan,Raigad,Uran,Aware
L5097,F3249,Rice,Kolam,12.33,3513.99,"Quality Rice lot from this season, well-dried and properly sorted.",2025-10-22,2026-07-18,Konkan,Raigad,Uran,Aware
L5098,F3250,Bajra,Shraddha,8.35,4041.13,"Well-graded Bajra, stored in dry conditions, ready for immediate sale.",2025-10-15,2026-06-02,Marathwada,Chhatrapati Sambhajinagar (Aurangabad),Phulambri,Ganori
L5099,F3250,Bajra,Saburi,17.2,4047.6,"Well-graded Bajra, stored in dry conditions, ready for immediate sale.",2024-12-03,2026-07-10,Marathwada,Chhatrapati Sambhajinagar (Aurangabad),Phulambri,Ganori
L5100,F3251,Soybean,MACS 1281,2.05,7018.37,"Healthy Soybean yield this season, sorted and free of visible damage.",2024-10-10,2026-07-07,Marathwada,Parbhani,Manwath,Rampuri Bk.
L5101,F3251,Cotton,Suraj Bt,13.75,9335.37,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2025-12-02,2026-06-26,Marathwada,Parbhani,Manwath,Rampuri Bk.
L5102,F3251,Cotton,Ajeet-155 Bt,4.24,8890.29,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2025-11-11,2026-06-19,Marathwada,Parbhani,Manwath,Rampuri Bk.
L5103,F3252,Sugarcane,Co 86032,136.81,571.84,"Sweet, high-brix Sugarcane, freshly cut, ready for mill delivery.",2025-11-05,2026-05-06,Marathwada,Beed,Majalgaon,Pathrud
L5104,F3252,Sugarcane,CoM 0265,116.08,448.11,"Sweet, high-brix Sugarcane, freshly cut, ready for mill delivery.",2025-02-13,2026-06-02,Marathwada,Beed,Majalgaon,Pathrud
L5105,F3253,Mango (Alphonso),Ratna,6.79,20816.45,"Ripe-to-eat Alphonso, export grade, naturally ripened, no chemical treatment.",2025-03-25,2026-06-01,Konkan,Raigad,Pen,Pen Rural
L5106,F3253,Mango (Alphonso),Ratna,0.72,10002.57,"Ripe-to-eat Alphonso, export grade, naturally ripened, no chemical treatment.",2025-03-25,2026-07-19,Konkan,Raigad,Pen,Pen Rural
L5107,F3253,Rice,Kolam,4.6,5041.06,"Well-graded Rice, stored in dry conditions, ready for immediate sale.",2024-11-26,2026-07-14,Konkan,Raigad,Pen,Pen Rural
L5108,F3253,Mango (Alphonso),Alphonso (Hapus),4.56,7222.8,"Ripe-to-eat Alphonso, export grade, naturally ripened, no chemical treatment.",2026-04-10,2026-07-19,Konkan,Raigad,Pen,Pen Rural
L5109,F3253,Mango (Alphonso),Pairi,2.43,14558.89,"Ripe-to-eat Alphonso, export grade, naturally ripened, no chemical treatment.",2026-02-20,2026-07-02,Konkan,Raigad,Pen,Pen Rural
L5110,F3254,Sugarcane,Co 94012,116.01,536.04,"Sweet, high-brix Sugarcane, freshly cut, ready for mill delivery.",2026-01-14,2026-07-01,Marathwada,Nanded,Hadgaon,Palsa
L5111,F3255,Sugarcane,CoVSI 09292,21.4,375.47,"Sweet, high-brix Sugarcane, freshly cut, ready for mill delivery.",2025-10-22,2026-06-21,Marathwada,Nanded,Nanded,Wadi Bk.
L5112,F3256,Sugarcane,Co 86032,18.95,448.29,"Sweet, high-brix Sugarcane, freshly cut, ready for mill delivery.",2024-10-21,2026-08-07,Marathwada,Nanded,Himayatnagar,Sarsam
L5113,F3257,Ragi,Phule Nachani,7.65,3133.06,"Well-graded Ragi, stored in dry conditions, ready for immediate sale.",2024-10-01,2026-05-23,Konkan,Raigad,Poladpur,Agryachakond
L5114,F3258,Sugarcane,Co 94012,53.33,410.32,"Sweet, high-brix Sugarcane, freshly cut, ready for mill delivery.",2026-01-20,2026-05-30,Marathwada,Latur,Udgir,Kumtha Kh.
L5115,F3258,Cotton,Ajeet-155 Bt,12.88,9405.17,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2025-10-06,2026-06-09,Marathwada,Latur,Udgir,Kumtha Kh.
L5116,F3259,Soybean,MACS 1281,10.27,6382.54,"Healthy Soybean yield this season, sorted and free of visible damage.",2024-10-23,2026-07-28,Marathwada,Parbhani,Jintur,Bori
L5117,F3260,Rice,Ambemohar,8.19,4969.03,"Freshly harvested Rice, good grade, cleaned and ready for pickup.",2025-10-27,2026-07-08,Konkan,Ratnagiri,Mandangad,Ambavane Bk.
L5118,F3261,Sugarcane,Co 740,36.39,585.62,"Sweet, high-brix Sugarcane, freshly cut, ready for mill delivery.",2026-03-09,2026-04-30,Marathwada,Beed,Parli,Rural)
L5119,F3261,Soybean,JS 20-29,5.22,5772.5,"Freshly harvested Soybean, good grade, cleaned and ready for pickup.",2025-11-05,2026-08-04,Marathwada,Beed,Parli,Rural)
L5120,F3262,Mango (Alphonso),Alphonso (Hapus),1.95,23177.56,"Ripe-to-eat Alphonso, export grade, naturally ripened, no chemical treatment.",2026-04-17,2026-05-24,Konkan,Raigad,Shrivardhan,Asuf
L5121,F3263,Soybean,MAUS 71,14.07,6244.52,"Healthy Soybean yield this season, sorted and free of visible damage.",2025-12-15,2026-05-19,Marathwada,Latur,Latur,Bhosa
L5122,F3264,Vari,Local Bhagar landrace,4.35,4661.31,"Quality Vari lot from this season, well-dried and properly sorted.",2025-11-21,2026-06-29,Konkan,Raigad,Poladpur,Adavale Kh.
L5123,F3264,Rice,Indrayani,13.77,4205.4,"Healthy Rice yield this season, sorted and free of visible damage.",2024-12-11,2026-06-17,Konkan,Raigad,Poladpur,Adavale Kh.
L5124,F3265,Tur,BDN-711,17.15,8012.49,"Freshly harvested Tur, good grade, cleaned and ready for pickup.",2024-12-31,2026-05-31,Marathwada,Beed,Ambajogai,Bardapur
L5125,F3265,Cotton,Suraj Bt,14.65,8849.21,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2024-11-17,2026-08-07,Marathwada,Beed,Ambajogai,Bardapur
L5126,F3265,Cotton,Ajeet-155 Bt,7.68,9359.45,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2024-11-10,2026-05-31,Marathwada,Beed,Ambajogai,Bardapur
L5127,F3266,Soybean,JS 335,9.28,5750.71,"Healthy Soybean yield this season, sorted and free of visible damage.",2025-11-14,2026-06-30,Marathwada,Beed,Kaij,Adas
L5128,F3266,Soybean,MACS 1281,18.55,6516.28,"Quality Soybean lot from this season, well-dried and properly sorted.",2025-10-07,2026-06-12,Marathwada,Beed,Kaij,Adas
L5129,F3267,Field Beans,Konkan Val landrace,2.66,4723.45,"Quality Field Beans lot from this season, well-dried and properly sorted.",2025-10-25,2026-06-17,Konkan,Raigad,Alibag,Akshi
L5130,F3268,Tur,ICPL-87,17.59,6827.05,"Healthy Tur yield this season, sorted and free of visible damage.",2024-11-19,2026-07-08,Marathwada,Hingoli,Basmath,Girgaon
L5131,F3268,Cotton,DCH-32,1.35,8827.03,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2025-10-27,2026-06-20,Marathwada,Hingoli,Basmath,Girgaon
L5132,F3269,Rice,Indrayani,19.11,5169.81,"Well-graded Rice, stored in dry conditions, ready for immediate sale.",2024-11-25,2026-07-19,Konkan,Ratnagiri,Rajapur,Kondsar Bk.
L5133,F3269,Areca Nut,Sumangala,5.54,45305.48,"Healthy Areca Nut yield this season, sorted and free of visible damage.",2025-02-18,2026-04-09,Konkan,Ratnagiri,Rajapur,Kondsar Bk.
L5134,F3270,Ragi,Phule Nachani,0.9,3841.88,"Well-graded Ragi, stored in dry conditions, ready for immediate sale.",2025-12-23,2026-04-13,Konkan,Raigad,Karjat,Khandape
L5135,F3270,Rice,Indrayani,18.01,4535.67,"Well-graded Rice, stored in dry conditions, ready for immediate sale.",2025-10-05,2026-06-16,Konkan,Raigad,Karjat,Khandape
L5136,F3270,Rice,Kolam,14.57,4943.5,"Rice harvest, medium-to-large grade, minimal moisture, farm-fresh.",2024-11-30,2026-06-02,Konkan,Raigad,Karjat,Khandape
L5137,F3271,Sugarcane,Co 94012,122.57,385.39,"Sweet, high-brix Sugarcane, freshly cut, ready for mill delivery.",2026-03-06,2026-06-17,Marathwada,Beed,Ashti,Murshadpur
L5138,F3272,Rice,Kolam,18.94,4896.44,"Well-graded Rice, stored in dry conditions, ready for immediate sale.",2024-11-03,2026-08-02,Konkan,Palghar,Mokhada,Poshera
L5139,F3273,Soybean,JS 335,3.4,6306.16,"Well-graded Soybean, stored in dry conditions, ready for immediate sale.",2024-10-21,2026-07-05,Marathwada,Jalna,Mantha,Mantha
L5140,F3274,Cashew,Vengurla-8,2.85,15795.08,"Raw Cashew nuts, good kernel count, sun-dried, low moisture.",2025-02-01,2026-08-21,Konkan,Sindhudurg,Dodamarg,Talkat
L5141,F3275,Coconut,Pratap,8.98,4636.26,"Well-graded Coconut, stored in dry conditions, ready for immediate sale.",2026-08-23,2026-08-26,Konkan,Sindhudurg,Kankavli,Shivajipeth
L5142,F3275,Coconut,Dwarf Green,3.2,3629.25,"Coconut harvest, medium-to-large grade, minimal moisture, farm-fresh.",2025-10-05,2026-03-25,Konkan,Sindhudurg,Kankavli,Shivajipeth
L5143,F3276,Tur,BDN-711,8.27,7174.2,"Well-graded Tur, stored in dry conditions, ready for immediate sale.",2025-10-01,2026-05-05,Marathwada,Latur,Chakur,Ajansonda Kh.
L5144,F3276,Tur,Vipula,7.55,6514.5,"Quality Tur lot from this season, well-dried and properly sorted.",2024-11-17,2026-06-08,Marathwada,Latur,Chakur,Ajansonda Kh.
L5145,F3277,Chickoo,Cricket Ball,1.01,3684.42,"Quality Chickoo lot from this season, well-dried and properly sorted.",2025-03-01,2026-06-20,Konkan,Palghar,Vikramgad,Dadade
L5146,F3278,Cotton,Suraj Bt,2.53,9261.17,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2025-12-26,2026-07-24,Marathwada,Hingoli,Aundha Nagnath,Jawala Bajar
L5147,F3278,Cotton,Bt Cotton (Bollgard II hybrid),14.67,8446.5,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2024-12-07,2026-07-10,Marathwada,Hingoli,Aundha Nagnath,Jawala Bajar
L5148,F3279,Tur,BDN-711,10.74,6825.37,"Freshly harvested Tur, good grade, cleaned and ready for pickup.",2024-11-07,2026-06-15,Marathwada,Hingoli,Hingoli,Balsond
L5149,F3280,Coconut,Banawali,0.51,5139.55,"Coconut harvest, medium-to-large grade, minimal moisture, farm-fresh.",2025-09-10,2026-07-16,Konkan,Sindhudurg,Vaibhavwadi,Vabhave
L5150,F3281,Rice,Indrayani,24.46,4749.46,"Rice harvest, medium-to-large grade, minimal moisture, farm-fresh.",2025-10-09,2026-06-19,Konkan,Raigad,Poladpur,Agryachakond
L5151,F3282,Coconut,Banawali,8.08,3462.07,"Healthy Coconut yield this season, sorted and free of visible damage.",2026-06-29,2026-07-11,Konkan,Sindhudurg,Dodamarg,Talkat
L5152,F3282,Coconut,Banawali,7.91,4148.02,"Quality Coconut lot from this season, well-dried and properly sorted.",2026-04-25,2026-07-03,Konkan,Sindhudurg,Dodamarg,Talkat
L5153,F3283,Cotton,Ajeet-155 Bt,9.84,9034.1,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2024-12-12,2026-06-02,Marathwada,Jalna,Ghansawangi,Kumbhar Pimpalgaon
L5154,F3284,Soybean,JS 20-29,1.92,7051.15,"Quality Soybean lot from this season, well-dried and properly sorted.",2025-11-22,2026-07-21,Marathwada,Parbhani,Sonpeth,Shelgaon Maratha
L5155,F3284,Tur,BSMR-736,16.41,7009.56,"Freshly harvested Tur, good grade, cleaned and ready for pickup.",2024-11-08,2026-08-04,Marathwada,Parbhani,Sonpeth,Shelgaon Maratha
L5156,F3285,Areca Nut,Mangala,4.93,47194.88,"Freshly harvested Areca Nut, good grade, cleaned and ready for pickup.",2026-01-18,2026-06-12,Konkan,Ratnagiri,Dapoli,Satamba
L5157,F3286,Cotton,RCH-2 Bt,13.26,8942.24,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2024-12-12,2026-07-20,Marathwada,Chhatrapati Sambhajinagar (Aurangabad),Paithan,Bidkin
L5158,F3287,Sugarcane,Phule 265,67.57,386.15,"Sweet, high-brix Sugarcane, freshly cut, ready for mill delivery.",2025-01-19,2026-05-15,Marathwada,Latur,Ausa,Lamjana
L5159,F3288,Mango (Alphonso),Pairi,6.88,11094.13,"Ripe-to-eat Alphonso, export grade, naturally ripened, no chemical treatment.",2026-05-27,2026-06-06,Konkan,Ratnagiri,Rajapur,Kondsar Bk.
L5160,F3288,Mango (Alphonso),Pairi,3.92,15834.97,"Ripe-to-eat Alphonso, export grade, naturally ripened, no chemical treatment.",2025-03-20,2026-05-14,Konkan,Ratnagiri,Rajapur,Kondsar Bk.
L5161,F3289,Cotton,Ajeet-155 Bt,12.09,9490.68,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2025-11-18,2026-06-06,Marathwada,Beed,Ambajogai,Bardapur
L5162,F3290,Chickoo,Cricket Ball,8.81,3562.11,"Freshly harvested Chickoo, good grade, cleaned and ready for pickup.",2025-12-11,2026-06-16,Konkan,Palghar,Dahanu,Bordi
L5163,F3290,Rice,Ambemohar,5.76,3978.02,"Quality Rice lot from this season, well-dried and properly sorted.",2024-10-31,2026-06-13,Konkan,Palghar,Dahanu,Bordi
L5164,F3291,Sugarcane,CoVSI 09292,84.95,489.41,"Sweet, high-brix Sugarcane, freshly cut, ready for mill delivery.",2024-10-27,2026-06-30,Marathwada,Nanded,Umri,Sindhi
L5165,F3292,Coconut,Banawali,5.11,3775.52,"Quality Coconut lot from this season, well-dried and properly sorted.",2025-06-08,2026-05-31,Konkan,Sindhudurg,Malwan,Waghavane
L5166,F3292,Cashew,Vengurla-8,9.31,18001.19,"Raw Cashew nuts, good kernel count, sun-dried, low moisture.",2026-04-01,2026-07-18,Konkan,Sindhudurg,Malwan,Waghavane
L5167,F3292,Cashew,Vengurla-8,6.63,17720.89,"Raw Cashew nuts, good kernel count, sun-dried, low moisture.",2025-04-01,2026-07-20,Konkan,Sindhudurg,Malwan,Waghavane
L5168,F3293,Cashew,Vengurla-8,7.42,19241.83,"Raw Cashew nuts, good kernel count, sun-dried, low moisture.",2026-02-26,2026-06-19,Konkan,Sindhudurg,Devgad,Jamsande
L5169,F3294,Soybean,JS 9560,11.07,6739.21,"Quality Soybean lot from this season, well-dried and properly sorted.",2024-10-26,2026-07-14,Marathwada,Nanded,Kinwat,Mandvi
L5170,F3294,Jowar,Maldandi,11.72,2706.35,"Well-graded Jowar, stored in dry conditions, ready for immediate sale.",2024-11-07,2026-05-19,Marathwada,Nanded,Kinwat,Mandvi
L5171,F3294,Jowar,CSH-25,1.96,5074.72,"Healthy Jowar yield this season, sorted and free of visible damage.",2025-10-13,2026-08-19,Marathwada,Nanded,Kinwat,Mandvi
L5172,F3295,Tur,BSMR-736,3.63,6007.32,"Well-graded Tur, stored in dry conditions, ready for immediate sale.",2025-10-25,2026-06-20,Marathwada,Beed,Ashti,Kada
L5173,F3296,Soybean,JS 20-29,13.33,4956.45,"Healthy Soybean yield this season, sorted and free of visible damage.",2025-12-09,2026-07-16,Marathwada,Dharashiv (Osmanabad),Lohara,Jewali
L5174,F3296,Soybean,MACS 1281,1.21,5670.32,"Healthy Soybean yield this season, sorted and free of visible damage.",2025-12-04,2026-07-11,Marathwada,Dharashiv (Osmanabad),Lohara,Jewali
L5175,F3297,Bajra,Shraddha,17.63,2535.22,"Quality Bajra lot from this season, well-dried and properly sorted.",2024-11-09,2026-06-16,Marathwada,Jalna,Jalna,Ner
L5176,F3298,Soybean,MAUS 71,4.27,6345.56,"Healthy Soybean yield this season, sorted and free of visible damage.",2025-11-11,2026-06-27,Marathwada,Latur,Latur,Pimpalgaon Amba
L5177,F3299,Cotton,Bt Cotton (Bollgard II hybrid),9.02,9231.49,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2025-12-16,2026-06-13,Marathwada,Parbhani,Sailu,Walour
L5178,F3300,Cotton,Bt Cotton (Bollgard II hybrid),13.65,9031.57,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2025-12-17,2026-07-12,Marathwada,Nanded,Biloli,Sagroli
L5179,F3300,Cotton,Bt Cotton (Bollgard II hybrid),5.12,8349.55,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2024-12-07,2026-04-21,Marathwada,Nanded,Biloli,Sagroli
L5180,F3301,Rice,Kolam,14.41,3507.45,"Rice harvest, medium-to-large grade, minimal moisture, farm-fresh.",2025-11-03,2026-07-05,Konkan,Sindhudurg,Sawantwadi,Kariwade
L5181,F3302,Udid,BDU-1,11.47,7089.05,"Quality Udid lot from this season, well-dried and properly sorted.",2025-12-08,2025-12-09,Konkan,Palghar,Palghar,Betegaon
L5182,F3303,Soybean,JS 9560,5.84,6870.16,"Well-graded Soybean, stored in dry conditions, ready for immediate sale.",2025-12-09,2026-05-19,Marathwada,Beed,Beed,Chausala
L5183,F3304,Cotton,Suraj Bt,18.4,9061.28,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2025-10-08,2026-07-15,Marathwada,Chhatrapati Sambhajinagar (Aurangabad),Paithan,Pimpalwadi
L5184,F3305,Soybean,MACS 1281,14.36,6519.7,"Freshly harvested Soybean, good grade, cleaned and ready for pickup.",2025-11-08,2026-05-19,Marathwada,Beed,Beed,Chausala
L5185,F3305,Soybean,MAUS 71,18.52,6193.43,"Soybean harvest, medium-to-large grade, minimal moisture, farm-fresh.",2025-12-21,2026-04-28,Marathwada,Beed,Beed,Chausala
L5186,F3305,Cotton,RCH-2 Bt,13.17,8937.45,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2024-12-29,2026-07-19,Marathwada,Beed,Beed,Chausala
L5187,F3306,Rice,IR-64,13.58,5067.99,"Quality Rice lot from this season, well-dried and properly sorted.",2025-12-30,2026-04-10,Konkan,Ratnagiri,Ratnagiri,Bhandarwada
L5188,F3307,Mango (Alphonso),Ratna,1.34,15783.63,"Ripe-to-eat Alphonso, export grade, naturally ripened, no chemical treatment.",2026-02-03,2026-07-07,Konkan,Raigad,Mahad,Pachad
L5189,F3308,Cotton,DCH-32,10.25,9440.55,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2024-10-31,2026-05-01,Marathwada,Hingoli,Basmath,Kurunda
L5190,F3308,Soybean,JS 9560,14.57,5452.52,"Well-graded Soybean, stored in dry conditions, ready for immediate sale.",2024-10-16,2026-06-30,Marathwada,Hingoli,Basmath,Kurunda
L5191,F3309,Wheat,NIAW-34,10.13,2802.29,"Quality Wheat lot from this season, well-dried and properly sorted.",2026-03-04,2026-07-07,Marathwada,Jalna,Partur,Satona Kh.
L5192,F3309,Sugarcane,Co 86032,82.07,463.39,"Sweet, high-brix Sugarcane, freshly cut, ready for mill delivery.",2025-11-27,2026-07-19,Marathwada,Jalna,Partur,Satona Kh.
L5193,F3310,Cotton,DCH-32,13.34,9039.99,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2025-11-25,2026-05-22,Marathwada,Parbhani,Sailu,Deulgaon Gat
L5194,F3311,Cotton,Bt Cotton (Bollgard II hybrid),11.03,9289.9,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2025-12-06,2026-05-22,Marathwada,Dharashiv (Osmanabad),Tuljapur,Jalkot
L5195,F3312,Cotton,Suraj Bt,5.81,8316.26,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2024-11-12,2026-05-31,Marathwada,Chhatrapati Sambhajinagar (Aurangabad),Kannad,Chincholi
L5196,F3313,Rice,IR-64,8.06,5149.89,"Healthy Rice yield this season, sorted and free of visible damage.",2024-10-15,2026-07-17,Konkan,Thane,Murbad,Dhasai
L5197,F3314,Rice,Karjat-3,17.75,4368.7,"Rice harvest, medium-to-large grade, minimal moisture, farm-fresh.",2025-11-24,2026-05-30,Konkan,Thane,Murbad,Deogaon
L5198,F3315,Soybean,JS 9560,7.01,5590.29,"Soybean harvest, medium-to-large grade, minimal moisture, farm-fresh.",2025-10-20,2026-06-20,Marathwada,Nanded,Nanded,Tuppa
L5199,F3316,Wheat,Tapovan (NIAW-917),9.63,2810.13,"Quality Wheat lot from this season, well-dried and properly sorted.",2025-04-01,2026-05-12,Marathwada,Nanded,Mukhed,Barhali
L5200,F3316,Wheat,Sharbati,19.67,2620.02,"Well-graded Wheat, stored in dry conditions, ready for immediate sale.",2026-02-06,2026-06-26,Marathwada,Nanded,Mukhed,Barhali
L5201,F3317,Field Beans,Local Konkan landrace,1.26,4978.11,"Quality Field Beans lot from this season, well-dried and properly sorted.",2025-10-14,2026-07-19,Konkan,Raigad,Uran,Antrabamdakhar
L5202,F3318,Wheat,Tapovan (NIAW-917),13.75,2725.61,"Quality Wheat lot from this season, well-dried and properly sorted.",2025-04-20,2026-07-02,Marathwada,Nanded,Himayatnagar,Sarsam
L5203,F3318,Jowar,CSH-16,16.85,4999.07,"Quality Jowar lot from this season, well-dried and properly sorted.",2025-10-18,2026-07-13,Marathwada,Nanded,Himayatnagar,Sarsam
L5204,F3319,Wheat,NIAW-34,13.29,2452.88,"Healthy Wheat yield this season, sorted and free of visible damage.",2026-02-24,2026-06-28,Marathwada,Jalna,Ghansawangi,Tirthpuri
L5205,F3320,Cotton,Bt Cotton (Bollgard II hybrid),2.15,8732.48,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2025-12-03,2026-08-21,Marathwada,Hingoli,Kalamnuri,Dongarkada
L5206,F3320,Cotton,Ajeet-155 Bt,1.98,9396.7,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2024-12-02,2026-05-25,Marathwada,Hingoli,Kalamnuri,Dongarkada
L5207,F3321,Cotton,DCH-32,16.82,8995.55,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2025-10-19,2026-05-12,Marathwada,Beed,Patoda,Patoda
L5208,F3322,Tur,Vipula,12.91,6009.35,"Freshly harvested Tur, good grade, cleaned and ready for pickup.",2025-10-05,2026-05-12,Marathwada,Latur,Deoni,Batanpur
L5209,F3323,Cashew,Vengurla-4,1.74,17995.69,"Raw Cashew nuts, good kernel count, sun-dried, low moisture.",2026-05-21,2026-06-03,Konkan,Raigad,Mangaon,Ambarle
L5210,F3324,Wheat,Lokwan,12.12,2633.94,"Freshly harvested Wheat, good grade, cleaned and ready for pickup.",2026-04-19,2026-06-26,Marathwada,Nanded,Umri,Gortha
L5211,F3325,Cotton,Suraj Bt,8.45,9301.44,"Good staple length Cotton, hand-picked, low trash content, ready for ginning.",2025-11-09,2026-05-21,Marathwada,Chhatrapati Sambhajinagar (Aurangabad),Khuldabad,Takali
